fold,index,true_label,pred_label
4,740,1,1.0
4,748,0,1.0
4,752,0,0.0
4,758,1,1.0
4,760,1,1.0
4,764,0,1.0
4,768,1,1.0
4,775,1,1.0
4,776,0,0.0
4,777,0,0.0
4,787,1,0.0
4,792,0,0.0
4,797,0,0.0
4,798,1,0.0
4,800,0,0.0
4,802,1,1.0
4,812,0,1.0
4,824,1,0.0
4,825,1,1.0
4,829,1,1.0
4,831,0,0.0
4,845,1,1.0
4,851,1,1.0
4,857,1,0.0
4,860,1,1.0
4,861,0,1.0
4,865,0,0.0
4,868,1,0.0
4,870,0,0.0
4,873,0,0.0
4,877,0,0.0
4,881,1,0.0
4,890,0,0.0
4,894,0,0.0
4,901,1,0.0
4,905,1,1.0
4,910,1,1.0
4,920,1,1.0
4,927,1,1.0
4,931,0,0.0
4,937,1,1.0
4,939,1,0.0
4,941,1,0.0
4,943,0,0.0
4,945,1,1.0
4,953,1,0.0
4,965,0,1.0
4,967,1,1.0
4,977,0,1.0
4,981,1,1.0
4,983,0,0.0
4,985,0,1.0
4,988,0,0.0
4,995,1,1.0
4,998,0,0.0
4,999,1,1.0
4,1005,1,1.0
4,1009,1,0.0
4,1014,0,0.0
4,1016,1,1.0
4,1025,0,0.0
4,1031,0,0.0
4,1039,0,1.0
4,1049,1,0.0
4,1050,1,1.0
4,1060,1,0.0
4,1062,0,1.0
4,1065,1,1.0
4,1068,1,1.0
4,1079,0,1.0
4,1084,0,0.0
4,1094,0,0.0
4,1099,1,1.0
4,1104,1,1.0
4,1107,0,1.0
4,1111,1,0.0
4,1115,0,0.0
4,1119,1,0.0
4,1123,0,0.0
4,1127,1,1.0
4,1133,1,1.0
4,1134,0,1.0
4,1135,0,0.0
4,1142,0,1.0
4,1146,0,0.0
4,1152,1,1.0
4,1158,0,1.0
4,1161,1,0.0
4,1166,1,1.0
4,1168,0,0.0
4,1169,0,0.0
4,1173,0,0.0
4,1176,0,0.0
4,1177,0,0.0
4,1179,0,0.0
4,1211,1,1.0
4,1216,1,1.0
4,1219,0,1.0
4,1231,1,1.0
4,1234,1,0.0
4,1237,1,1.0
4,1247,1,1.0
4,1253,0,0.0
4,1254,1,1.0
4,1272,1,1.0
4,1282,1,1.0
4,1284,1,1.0
4,1288,0,0.0
4,1292,0,0.0
4,1299,0,0.0
4,1301,0,0.0
4,1304,0,0.0
4,1305,1,0.0
4,1311,1,0.0
4,1312,1,0.0
4,1320,0,1.0
4,1324,0,0.0
4,1333,1,0.0
4,1334,0,1.0
4,1337,1,0.0
4,1339,1,1.0
4,1341,0,0.0
4,1343,0,0.0
4,1345,0,0.0
4,1348,0,0.0
4,1357,0,1.0
4,1362,0,0.0
4,1375,0,1.0
4,1378,0,0.0
4,1379,1,1.0
4,1380,0,1.0
4,1392,1,0.0
4,1393,0,0.0
4,1402,0,1.0
4,1410,1,1.0
4,1418,1,1.0
4,1423,0,1.0
4,1425,1,0.0
4,1429,0,0.0
4,1433,1,0.0
4,1436,0,0.0
4,1437,0,1.0
4,1439,0,0.0
4,1440,1,0.0
4,1442,1,1.0
4,1445,0,0.0
4,1449,0,0.0
4,1458,1,0.0
4,1459,1,0.0
4,1461,1,1.0
4,1462,0,0.0
4,1467,0,0.0
4,1482,1,1.0
4,1486,1,1.0
4,1487,0,0.0
4,1492,1,1.0
4,1495,1,0.0
4,1496,1,1.0
4,1500,0,1.0
4,1501,0,1.0
4,1515,0,0.0
4,1517,0,0.0
4,1525,0,0.0
4,1527,1,1.0
4,1531,0,0.0
4,1532,1,1.0
4,1538,1,0.0
4,1540,0,0.0
4,1541,0,0.0
4,1542,0,0.0
4,1552,1,1.0
4,1553,1,0.0
4,1556,1,1.0
4,1560,1,1.0
4,1562,0,0.0
4,1570,1,1.0
4,1575,0,0.0
4,1579,0,0.0
4,1582,1,0.0
4,1588,0,0.0
4,1589,1,0.0
4,1594,1,0.0
4,1595,1,1.0
4,1596,0,0.0
4,1607,0,1.0
4,1611,1,0.0
4,1615,0,0.0
4,1621,1,1.0
4,1625,0,1.0
4,1627,0,0.0
4,1638,1,1.0
4,1640,0,1.0
4,1646,0,0.0
4,1647,1,0.0
4,1654,0,0.0
4,1656,0,0.0
4,1658,0,0.0
4,1659,1,1.0
4,1661,0,0.0
4,1664,1,0.0
4,1665,0,1.0
4,1666,0,1.0
4,1675,0,0.0
4,1676,1,0.0
4,1677,1,1.0
4,1688,1,0.0
4,1695,0,1.0
4,1710,1,1.0
4,1718,1,1.0
4,1719,0,0.0
4,1724,0,0.0
4,1730,1,0.0
4,1735,0,0.0
4,1736,1,1.0
4,1737,1,1.0
4,1751,1,0.0
4,1759,0,1.0
4,1761,1,1.0
4,1765,1,1.0
4,1766,0,0.0
4,1773,0,0.0
4,1775,0,0.0
4,1777,0,1.0
4,1780,0,0.0
4,1783,0,0.0
4,1791,1,1.0
4,1801,0,0.0
4,1807,0,0.0
4,1814,0,1.0
4,1826,1,0.0
4,1829,1,0.0
4,1830,0,1.0
4,1844,1,1.0
4,1849,0,0.0
4,1855,0,0.0
4,1862,1,0.0
4,1872,0,0.0
4,1875,1,1.0
4,1876,1,0.0
4,1879,1,1.0
4,1881,1,1.0
4,1892,1,1.0
4,1893,1,1.0
4,1897,0,0.0
4,1899,0,0.0
4,1903,0,0.0
4,1908,1,1.0
4,1910,0,0.0
4,1912,1,1.0
4,1919,0,0.0
4,1923,1,1.0
4,1949,0,1.0
4,1961,1,1.0
4,1962,0,1.0
4,1965,0,0.0
4,1974,1,0.0
4,1975,1,1.0
4,1979,1,1.0
4,1986,0,0.0
4,1988,0,0.0
4,1990,1,0.0
5,11,1,1.0
5,17,0,0.0
5,20,0,0.0
5,23,0,0.0
5,24,0,0.0
5,27,1,0.0
5,28,0,0.0
5,29,1,1.0
5,32,0,0.0
5,41,1,1.0
5,42,1,0.0
5,49,0,0.0
5,50,0,0.0
5,51,0,0.0
5,52,1,0.0
5,53,1,0.0
5,63,1,1.0
5,67,1,1.0
5,72,0,0.0
5,75,1,1.0
5,77,1,1.0
5,83,0,1.0
5,92,0,1.0
5,99,0,0.0
5,105,0,0.0
5,116,1,0.0
5,119,1,0.0
5,122,1,1.0
5,128,0,0.0
5,142,0,0.0
5,152,1,0.0
5,170,1,0.0
5,174,0,1.0
5,184,1,0.0
5,192,0,0.0
5,193,1,0.0
5,198,0,0.0
5,206,0,0.0
5,209,0,0.0
5,212,0,0.0
5,213,0,0.0
5,215,0,0.0
5,226,0,0.0
5,231,0,0.0
5,246,1,0.0
5,249,0,1.0
5,250,0,0.0
5,253,0,0.0
5,256,1,1.0
5,257,0,0.0
5,263,1,1.0
5,273,1,1.0
5,275,1,1.0
5,278,0,0.0
5,279,0,0.0
5,280,1,1.0
5,283,0,1.0
5,287,0,0.0
5,290,1,1.0
5,296,0,0.0
5,297,1,0.0
5,300,0,1.0
5,306,1,1.0
5,308,0,0.0
5,315,1,0.0
5,316,0,0.0
5,324,1,0.0
5,326,1,1.0
5,330,0,0.0
5,340,0,0.0
5,352,0,0.0
5,354,1,0.0
5,356,1,0.0
5,363,1,0.0
5,365,0,0.0
5,368,0,1.0
5,369,0,0.0
5,383,1,1.0
5,391,0,0.0
5,397,0,0.0
5,399,0,0.0
5,405,0,0.0
5,407,1,0.0
5,410,0,0.0
5,411,1,1.0
5,418,1,1.0
5,422,0,1.0
5,425,1,1.0
5,426,1,0.0
5,431,0,0.0
5,436,0,0.0
5,441,1,0.0
5,446,1,0.0
5,452,0,1.0
5,455,1,1.0
5,456,0,1.0
5,464,0,0.0
5,468,1,1.0
5,487,0,1.0
5,490,0,0.0
5,498,0,0.0
5,499,0,0.0
5,506,1,1.0
5,509,1,0.0
5,516,0,0.0
5,517,1,1.0
5,525,1,1.0
5,533,0,0.0
5,549,1,0.0
5,550,1,1.0
5,558,1,0.0
5,561,0,0.0
5,564,0,0.0
5,572,1,0.0
5,575,0,0.0
5,580,1,1.0
5,589,0,0.0
5,594,0,0.0
5,608,1,1.0
5,623,1,0.0
5,625,1,1.0
5,633,1,0.0
5,648,0,1.0
5,654,1,1.0
5,656,1,1.0
5,662,0,0.0
5,664,0,0.0
5,665,1,1.0
5,667,1,1.0
5,668,1,0.0
5,674,0,1.0
5,688,1,0.0
5,689,1,1.0
5,699,1,1.0
5,711,0,0.0
5,727,0,0.0
5,728,0,1.0
5,733,1,0.0
5,739,1,0.0
5,741,0,0.0
5,747,0,0.0
5,766,0,0.0
5,769,1,1.0
5,780,0,1.0
5,790,0,0.0
5,796,0,0.0
5,801,0,0.0
5,804,1,0.0
5,810,1,1.0
5,823,1,1.0
5,841,1,0.0
5,849,1,0.0
5,859,0,0.0
5,864,0,0.0
5,869,1,1.0
5,880,1,0.0
5,882,0,0.0
5,884,1,1.0
5,886,1,0.0
5,893,0,0.0
5,897,1,0.0
5,903,0,0.0
5,918,0,0.0
5,924,0,0.0
5,925,0,0.0
5,929,0,0.0
5,930,1,0.0
5,932,1,0.0
5,935,1,1.0
5,936,1,0.0
5,940,1,1.0
5,947,1,0.0
5,961,0,0.0
5,973,0,1.0
5,974,0,1.0
5,976,1,0.0
5,978,1,1.0
5,982,0,0.0
5,984,0,0.0
5,987,0,0.0
5,989,1,0.0
5,1007,0,0.0
5,1015,0,1.0
5,1023,0,0.0
5,1028,1,1.0
5,1033,0,0.0
5,1051,0,1.0
5,1052,1,0.0
5,1054,0,0.0
5,1058,1,1.0
5,1064,0,0.0
5,1070,0,0.0
5,1077,0,0.0
5,1078,0,0.0
5,1085,1,0.0
5,1091,0,0.0
5,1097,0,0.0
5,1106,1,0.0
5,1113,0,1.0
5,1116,0,0.0
5,1126,1,0.0
5,1132,0,0.0
5,1136,0,0.0
5,1139,1,0.0
5,1144,1,1.0
5,1149,1,0.0
5,1156,1,0.0
5,1160,0,1.0
5,1162,1,0.0
5,1172,1,0.0
5,1175,1,0.0
5,1180,0,1.0
5,1186,0,1.0
5,1188,1,0.0
5,1189,1,0.0
5,1191,0,0.0
5,1195,1,0.0
5,1196,0,0.0
5,1204,0,0.0
5,1206,0,0.0
5,1209,1,0.0
5,1210,0,0.0
5,1212,1,0.0
5,1220,0,0.0
5,1221,1,0.0
5,1222,1,1.0
5,1225,1,0.0
5,1226,0,0.0
5,1230,1,0.0
5,1232,0,1.0
5,1244,0,0.0
5,1248,1,1.0
5,1249,0,0.0
5,1250,0,0.0
5,1252,1,0.0
5,1255,1,0.0
5,1257,1,0.0
5,1259,0,0.0
5,1260,1,1.0
5,1262,0,0.0
5,1265,0,0.0
5,1267,0,0.0
5,1268,0,0.0
5,1273,0,0.0
5,1275,1,0.0
5,1277,0,0.0
5,1278,1,1.0
5,1280,0,0.0
5,1283,0,0.0
5,1285,1,1.0
5,1286,1,0.0
5,1287,1,1.0
5,1294,1,1.0
5,1306,1,1.0
5,1316,1,1.0
5,1317,1,1.0
5,1318,0,1.0
5,1323,0,0.0
5,1327,0,1.0
5,1331,1,1.0
5,1332,1,0.0
5,1344,1,1.0
5,1346,0,1.0
5,1363,0,0.0
5,1367,0,1.0
5,1369,1,1.0
5,1377,0,1.0
5,1390,0,1.0
5,1398,0,0.0
5,1399,1,1.0
5,1405,1,1.0
5,1421,0,0.0
5,1424,0,0.0
5,1426,0,0.0
5,1427,0,1.0
5,1441,0,0.0
5,1443,1,1.0
5,1446,1,1.0
5,1448,0,0.0
5,1452,0,0.0
5,1454,1,0.0
5,1457,0,0.0
5,1460,1,1.0
5,1463,0,0.0
5,1464,1,1.0
5,1465,1,1.0
5,1466,1,1.0
5,1472,0,0.0
5,1474,1,0.0
5,1476,1,0.0
5,1479,0,0.0
5,1480,1,0.0
5,1499,0,0.0
5,1508,0,0.0
5,1509,0,0.0
5,1510,1,1.0
5,1524,1,1.0
5,1529,1,0.0
5,1530,0,1.0
5,1537,1,0.0
5,1548,0,0.0
5,1549,0,0.0
5,1567,0,0.0
5,1568,1,1.0
5,1569,0,1.0
5,1572,0,0.0
5,1577,0,1.0
5,1578,0,0.0
5,1580,0,0.0
5,1586,0,1.0
5,1591,1,0.0
5,1592,1,0.0
5,1606,1,0.0
5,1609,0,1.0
5,1612,0,0.0
5,1613,0,0.0
5,1614,0,0.0
5,1619,1,0.0
5,1631,1,0.0
5,1634,0,1.0
5,1645,1,1.0
5,1648,1,0.0
5,1649,0,0.0
5,1653,1,1.0
5,1655,1,1.0
5,1657,0,0.0
5,1663,1,0.0
5,1668,1,1.0
5,1671,0,1.0
5,1682,1,0.0
5,1684,1,0.0
5,1689,1,1.0
5,1690,1,1.0
5,1693,1,1.0
5,1696,0,0.0
5,1697,1,1.0
5,1707,1,1.0
5,1708,1,0.0
5,1709,0,0.0
5,1713,1,0.0
5,1714,1,1.0
5,1716,1,0.0
5,1729,1,1.0
5,1739,0,1.0
5,1741,1,1.0
5,1742,0,0.0
5,1743,0,0.0
5,1745,0,0.0
5,1746,1,1.0
5,1753,1,0.0
5,1757,1,0.0
5,1762,1,0.0
5,1764,1,0.0
5,1768,0,0.0
5,1770,1,0.0
5,1774,1,0.0
5,1779,1,0.0
5,1785,1,1.0
5,1787,0,0.0
5,1788,0,1.0
5,1789,1,1.0
5,1790,0,0.0
5,1796,1,0.0
5,1804,1,1.0
5,1810,1,1.0
5,1811,0,1.0
5,1821,0,1.0
5,1822,0,0.0
5,1846,0,0.0
5,1856,1,0.0
5,1857,1,0.0
5,1866,0,1.0
5,1869,1,1.0
5,1870,0,0.0
5,1873,0,0.0
5,1877,0,0.0
5,1882,0,1.0
5,1884,1,0.0
5,1885,1,1.0
5,1890,0,0.0
5,1904,1,0.0
5,1914,1,0.0
5,1917,0,1.0
5,1922,1,0.0
5,1926,1,1.0
5,1931,1,1.0
5,1932,0,0.0
5,1935,1,1.0
5,1941,0,1.0
5,1944,1,1.0
5,1952,1,1.0
5,1954,1,1.0
5,1956,1,0.0
5,1959,1,1.0
5,1966,0,0.0
5,1970,1,1.0
5,1971,1,0.0
5,1973,1,1.0
5,1995,0,0.0
5,1998,1,0.0
